CD_MUN,CD_UF,SIGLA_UF,NM_UF,NM_UF_NORM,NM_MUN,NM_MUN_NORM,REGIAO,lat,long
4304655,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Capão do Cipó,CAPAO DO CIPO,SUL,-28.959292625584936,-54.582398883705125
4304663,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Capão do Leão,CAPAO DO LEAO,SUL,-31.833341587054214,-52.53825551257412
4304671,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Capivari do Sul,CAPIVARI DO SUL,SUL,-30.134843990733845,-50.51183643344498
4304689,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Capela de Santana,CAPELA DE SANTANA,SUL,-29.705880465509292,-51.35740646617366
4304697,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Capitão,CAPITAO,SUL,-29.283199913501207,-51.984321386365686
4304705,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Carazinho,CARAZINHO,SUL,-28.277871024314898,-52.863608842905144
4304713,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Caraá,CARAA,SUL,-29.77219510543706,-50.34176917065883
4304804,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Carlos Barbosa,CARLOS BARBOSA,SUL,-29.321363935134467,-51.50317662523792
4304853,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Carlos Gomes,CARLOS GOMES,SUL,-27.704320494925682,-51.92976025724267
4304903,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Casca,CASCA,SUL,-28.594386258689564,-51.96720288113202
4304952,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Caseiros,CASEIROS,SUL,-28.24841555461424,-51.73695632404766
4305009,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Catuípe,CATUIPE,SUL,-28.168483865063987,-54.034368350551496
4305108,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Caxias do Sul,CAXIAS DO SUL,SUL,-29.102193147519966,-51.023673859914744
4305116,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Centenário,CENTENARIO,SUL,-27.775438173833294,-52.003088528676614
4305124,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Cerrito,CERRITO,SUL,-31.729710828131832,-52.79599042699271
4305132,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Cerro Branco,CERRO BRANCO,SUL,-29.6270589612105,-52.99547662015088
4305157,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Cerro Grande,CERRO GRANDE,SUL,-27.6285496628732,-53.163088013006536
4305173,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Cerro Grande do Sul,CERRO GRANDE DO SUL,SUL,-30.583928995369753,-51.76023557986648
4305207,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Cerro Largo,CERRO LARGO,SUL,-28.130970495162384,-54.739408036718125
4305306,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Chapada,CHAPADA,SUL,-28.09690824021807,-53.11508149555061
4305355,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Charqueadas,CHARQUEADAS,SUL,-29.99020187994981,-51.556209560452686
4305371,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Charrua,CHARRUA,SUL,-27.9450188276955,-52.0004427035686
4305405,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Chiapetta,CHIAPETTA,SUL,-27.986493250356,-53.90984921293781
4305439,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Chuí,CHUI,SUL,-33.6525367692394,-53.41273507818592
4305447,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Chuvisca,CHUVISCA,SUL,-30.781982888148057,-52.00476581241945
4305454,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Cidreira,CIDREIRA,SUL,-30.121018967712697,-50.272191642388194
4305504,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Ciríaco,CIRIACO,SUL,-28.346205092012323,-51.91764257252831
4305587,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Colinas,COLINAS,SUL,-29.391763717428145,-51.86557684237494
4305603,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Colorado,COLORADO,SUL,-28.472443911399985,-52.99135309744526
4305702,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Condor,CONDOR,SUL,-28.165502816433943,-53.493907960731505
4305801,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Constantina,CONSTANTINA,SUL,-27.689265212677128,-52.990307519610184
4305835,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Coqueiro Baixo,COQUEIRO BAIXO,SUL,-29.168133418133166,-52.126417686261675
4305850,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Coqueiros do Sul,COQUEIROS DO SUL,SUL,-28.130814027673424,-52.75918716099915
4305871,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Coronel Barros,CORONEL BARROS,SUL,-28.40386790064525,-54.06032178834696
4305900,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Coronel Bicaco,CORONEL BICACO,SUL,-27.797703428620288,-53.64635100785539
4305934,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Coronel Pilar,CORONEL PILAR,SUL,-29.262616633951907,-51.720398672547425
4305959,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Cotiporã,COTIPORA,SUL,-28.995443130008596,-51.689246047461694
4305975,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Coxilha,COXILHA,SUL,-28.12173012496262,-52.33261443950383
4306007,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Crissiumal,CRISSIUMAL,SUL,-27.487459535213212,-54.13663252914909
4306056,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Cristal,CRISTAL,SUL,-31.0090032959414,-52.03038757233637
4306072,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Cristal do Sul,CRISTAL DO SUL,SUL,-27.432421263409385,-53.24855567946469
4306106,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Cruz Alta,CRUZ ALTA,SUL,-28.702974615265337,-53.562570406920344
4306130,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Cruzaltense,CRUZALTENSE,SUL,-27.62734015016075,-52.644017757973764
4306205,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Cruzeiro do Sul,CRUZEIRO DO SUL,SUL,-29.540563552240684,-52.03361608357353
4306304,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,David Canabarro,DAVID CANABARRO,SUL,-28.416407872951893,-51.81230031580394
4306320,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Derrubadas,DERRUBADAS,SUL,-27.240269870225056,-53.89343958151328
4306353,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Dezesseis de Novembro,DEZESSEIS DE NOVEMBRO,SUL,-28.20469082342092,-55.07962870867919
4306379,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Dilermando de Aguiar,DILERMANDO DE AGUIAR,SUL,-29.813445409625864,-54.163233213799586
4306403,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Dois Irmãos,DOIS IRMAOS,SUL,-29.599482618249354,-51.090263821329316
4306429,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Dois Irmãos das Missões,DOIS IRMAOS DAS MISSOES,SUL,-27.676191792652688,-53.49596118041702
4306452,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Dois Lajeados,DOIS LAJEADOS,SUL,-28.97663053485546,-51.84317519542648
4306502,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Dom Feliciano,DOM FELICIANO,SUL,-30.60437982602649,-52.20147614204152
4306551,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Dom Pedro de Alcântara,DOM PEDRO DE ALCANTARA,SUL,-29.367580128249948,-49.855390935804905
4306601,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Dom Pedrito,DOM PEDRITO,SUL,-31.057088287793285,-54.66510500311528
4306700,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Dona Francisca,DONA FRANCISCA,SUL,-29.560537701682534,-53.34640212378342
4306734,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Doutor Maurício Cardoso,DOUTOR MAURICIO CARDOSO,SUL,-27.486854663102715,-54.3675269149413
4306759,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Doutor Ricardo,DOUTOR RICARDO,SUL,-29.09192253966581,-51.97669562880711
4306767,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Eldorado do Sul,ELDORADO DO SUL,SUL,-30.078124091006988,-51.499171285532874
4306809,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Encantado,ENCANTADO,SUL,-29.21295738881028,-51.92182724901341
4306908,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Encruzilhada do Sul,ENCRUZILHADA DO SUL,SUL,-30.63002405593816,-52.67217931070584
4306924,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Engenho Velho,ENGENHO VELHO,SUL,-27.68477255087123,-52.908728451161444
4306932,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Entre-Ijuís,ENTRE IJUIS,SUL,-28.459549361708568,-54.30187233094968
4306957,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Entre Rios do Sul,ENTRE RIOS DO SUL,SUL,-27.519029061645718,-52.72688590703949
4306973,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Erebango,EREBANGO,SUL,-27.829225780287096,-52.31848011016437
4307005,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Erechim,ERECHIM,SUL,-27.643244850524464,-52.25745165461165
4307054,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Ernestina,ERNESTINA,SUL,-28.420671282947108,-52.55439268514843
4307104,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Herval,HERVAL,SUL,-32.02090550221133,-53.401481856541544
4307203,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Erval Grande,ERVAL GRANDE,SUL,-27.35139053366047,-52.58085189656347
4307302,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Erval Seco,ERVAL SECO,SUL,-27.514063237028356,-53.5187218695918
4307401,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Esmeralda,ESMERALDA,SUL,-28.037618471302398,-51.17004369925714
4307450,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Esperança do Sul,ESPERANCA DO SUL,SUL,-27.328222048499832,-54.009138114282436
4307500,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Espumoso,ESPUMOSO,SUL,-28.86412004411085,-52.827159937385844
4307559,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Estação,ESTACAO,SUL,-27.928544174609634,-52.29024547208428
4307609,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Estância Velha,ESTANCIA VELHA,SUL,-29.647604372858165,-51.18821132549405
4307708,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Esteio,ESTEIO,SUL,-29.851747273173814,-51.17679724469755
4307807,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Estrela,ESTRELA,SUL,-29.50882178113911,-51.91987984800637
4307815,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Estrela Velha,ESTRELA VELHA,SUL,-29.224025719860084,-53.178280556034615
4307831,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Eugênio de Castro,EUGENIO DE CASTRO,SUL,-28.565557947381997,-54.245023576518655
4307864,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Fagundes Varela,FAGUNDES VARELA,SUL,-28.88657901053966,-51.71748732234105
4307906,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Farroupilha,FARROUPILHA,SUL,-29.2098657997847,-51.36593405197693
4308003,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Faxinal do Soturno,FAXINAL DO SOTURNO,SUL,-29.557933749615344,-53.462883464743214
4308052,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Faxinalzinho,FAXINALZINHO,SUL,-27.375295151981977,-52.67618916176404
4308078,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Fazenda Vilanova,FAZENDA VILANOVA,SUL,-29.589125272815334,-51.83853820309167
4308102,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Feliz,FELIZ,SUL,-29.455176082895605,-51.28487557574592
4308201,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Flores da Cunha,FLORES DA CUNHA,SUL,-29.031528398883705,-51.22113598983984
4308250,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Floriano Peixoto,FLORIANO PEIXOTO,SUL,-27.857823830441042,-52.045339355702154
4308300,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Fontoura Xavier,FONTOURA XAVIER,SUL,-29.00855025466496,-52.37796872679642
4308409,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Formigueiro,FORMIGUEIRO,SUL,-29.975461414237845,-53.50620680903859
4308433,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Forquetinha,FORQUETINHA,SUL,-29.38851307977239,-52.12577763825502
4308458,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Fortaleza dos Valos,FORTALEZA DOS VALOS,SUL,-28.895123827216242,-53.275883984069495
4308508,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Frederico Westphalen,FREDERICO WESTPHALEN,SUL,-27.3405159060668,-53.35985249902209
4308607,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Garibaldi,GARIBALDI,SUL,-29.240826441263565,-51.58225640703931
4308656,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Garruchos,GARRUCHOS,SUL,-28.233861716557918,-55.53868933863947
4308706,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Gaurama,GAURAMA,SUL,-27.598695803549386,-52.11551586304492
4308805,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,General Câmara,GENERAL CAMARA,SUL,-29.86536707116818,-51.91629447633775
4308854,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Gentil,GENTIL,SUL,-28.386202588559012,-52.03957883009796
4308904,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Getúlio Vargas,GETULIO VARGAS,SUL,-27.85210804718056,-52.18054157328526
4309001,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Giruá,GIRUA,SUL,-28.030002728075235,-54.2991096115324
4309050,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Glorinha,GLORINHA,SUL,-29.88645989389927,-50.770681339138
4309100,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Gramado,GRAMADO,SUL,-29.386046966069987,-50.89686595698494
4309126,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Gramado dos Loureiros,GRAMADO DOS LOUREIROS,SUL,-27.445687350326658,-52.91491570467086
4309159,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Gramado Xavier,GRAMADO XAVIER,SUL,-29.288989969410352,-52.60068276928157
4309209,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Gravataí,GRAVATAI,SUL,-29.889472904474818,-50.947046480488375
4309258,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Guabiju,GUABIJU,SUL,-28.577607457194837,-51.65978958552076
4309308,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Guaíba,GUAIBA,SUL,-30.177316364883886,-51.4341946526227
4309407,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Guaporé,GUAPORE,SUL,-28.855000202136804,-51.904379633945716
4309506,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Guarani das Missões,GUARANI DAS MISSOES,SUL,-28.167954626974108,-54.58645239021774
4309555,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Harmonia,HARMONIA,SUL,-29.545665375774355,-51.42631343555501
4309571,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Herveiras,HERVEIRAS,SUL,-29.44150938272246,-52.669354740856626
4309605,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Horizontina,HORIZONTINA,SUL,-27.59028087145489,-54.29870308938294
4309654,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Hulha Negra,HULHA NEGRA,SUL,-31.447733389062037,-53.88947681789767
4309704,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Humaitá,HUMAITA,SUL,-27.574209838682343,-53.97989545665614
4309753,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Ibarama,IBARAMA,SUL,-29.4182602998066,-53.166144707847636
4309803,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Ibiaçá,IBIACA,SUL,-28.102109863712936,-51.78752373484019
4309902,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Ibiraiaras,IBIRAIARAS,SUL,-28.37952522463418,-51.627222067414586
4309951,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Ibirapuitã,IBIRAPUITA,SUL,-28.625171546789776,-52.442765779666104
4310009,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Ibirubá,IBIRUBA,SUL,-28.59496180173875,-53.1723348820046
4310108,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Igrejinha,IGREJINHA,SUL,-29.56074782896588,-50.794752422983514
4310207,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Ijuí,IJUI,SUL,-28.320449021736305,-53.89488259992852
4310306,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Ilópolis,ILOPOLIS,SUL,-28.932382559111502,-52.13238359995978
4310330,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Imbé,IMBE,SUL,-29.93062670011523,-50.1177148167041
4310363,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Imigrante,IMIGRANTE,SUL,-29.344793647279786,-51.77423425168286
4310405,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Independência,INDEPENDENCIA,SUL,-27.901193868058886,-54.18044488101559
4310413,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Inhacorá,INHACORA,SUL,-27.90250803011567,-54.03055053020943
4310439,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Ipê,IPE,SUL,-28.717328597523224,-51.299250395033006
4310462,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Ipiranga do Sul,IPIRANGA DO SUL,SUL,-27.93115078840303,-52.41856190503364
4310504,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Iraí,IRAI,SUL,-27.249336767536683,-53.241557185766325
4310538,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Itaara,ITAARA,SUL,-29.576947807832976,-53.76203890099618
4310553,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Itacurubi,ITACURUBI,SUL,-28.809997966088414,-55.26732543280793
4310579,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Itapuca,ITAPUCA,SUL,-28.775739080018475,-52.1955673326612
4310603,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Itaqui,ITAQUI,SUL,-29.21373363526219,-56.17566029177825
4310652,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Itati,ITATI,SUL,-29.462210731429845,-50.16425525540075
4310702,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Itatiba do Sul,ITATIBA DO SUL,SUL,-27.356181729281193,-52.47745857979704
4310751,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Ivorá,IVORA,SUL,-29.51357080583254,-53.58363306166721
4310801,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Ivoti,IVOTI,SUL,-29.580648789594076,-51.15704320817947
4310850,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Jaboticaba,JABOTICABA,SUL,-27.62954600429286,-53.26411177512345
4310876,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Jacuizinho,JACUIZINHO,SUL,-29.03509862148791,-53.014328352700275
4310900,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Jacutinga,JACUTINGA,SUL,-27.78665952562528,-52.54716945989284
4311007,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Jaguarão,JAGUARAO,SUL,-32.40995774798528,-53.335938635371036
4311106,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Jaguari,JAGUARI,SUL,-29.458464593632737,-54.64782861455368
4311122,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Jaquirana,JAQUIRANA,SUL,-28.94817659232191,-50.361158731594024
4311130,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Jari,JARI,SUL,-29.29148308506511,-54.29804652921735
4311155,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Jóia,JOIA,SUL,-28.76654377772502,-54.15479602251599
4311205,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Júlio de Castilhos,JULIO DE CASTILHOS,SUL,-29.258435281537338,-53.65244376525855
4311239,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Lagoa Bonita do Sul,LAGOA BONITA DO SUL,SUL,-29.502506457417645,-53.04172541435377
4311254,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Lagoão,LAGOAO,SUL,-29.23810688162615,-52.78748140768162
4311270,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Lagoa dos Três Cantos,LAGOA DOS TRES CANTOS,SUL,-28.570945043800947,-52.834132031599864
4311304,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Lagoa Vermelha,LAGOA VERMELHA,SUL,-28.226421137081847,-51.501698681447856
4311403,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Lajeado,LAJEADO,SUL,-29.443521782196697,-52.00726673753311
4311429,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Lajeado do Bugre,LAJEADO DO BUGRE,SUL,-27.70327339862339,-53.206029091481476
4311502,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Lavras do Sul,LAVRAS DO SUL,SUL,-30.772080549814913,-54.153605844945254
4311601,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Liberato Salzano,LIBERATO SALZANO,SUL,-27.549524587705786,-53.063874514810195
4311627,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Lindolfo Collor,LINDOLFO COLLOR,SUL,-29.582602821814195,-51.21962605811051
4311643,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Linha Nova,LINHA NOVA,SUL,-29.459679228261425,-51.21548400693295
4311700,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Machadinho,MACHADINHO,SUL,-27.587003171917765,-51.67394653963323
4311718,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Maçambará,MACAMBARA,SUL,-29.066190209613325,-55.774961683944035
4311734,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Mampituba,MAMPITUBA,SUL,-29.2623681740648,-50.0030652869296
4311759,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Manoel Viana,MANOEL VIANA,SUL,-29.42837970770544,-55.556906045793745
4311775,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Maquiné,MAQUINE,SUL,-29.635580735420525,-50.20839543277705
4311791,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Maratá,MARATA,SUL,-29.548172560647945,-51.55028293606541
4311809,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Marau,MARAU,SUL,-28.45520515448807,-52.26868156253235
4311908,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Marcelino Ramos,MARCELINO RAMOS,SUL,-27.478514800428474,-51.95064670807467
4311981,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Mariana Pimentel,MARIANA PIMENTEL,SUL,-30.313975984749174,-51.58429850367551
4312005,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Mariano Moro,MARIANO MORO,SUL,-27.342492169559414,-52.1683764661554
4312054,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Marques de Souza,MARQUES DE SOUZA,SUL,-29.289316667921955,-52.148787394402305
4312104,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Mata,MATA,SUL,-29.53753741057201,-54.46789447512328
4312138,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Mato Castelhano,MATO CASTELHANO,SUL,-28.277646316080897,-52.198881912953176
4312153,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Mato Leitão,MATO LEITAO,SUL,-29.52481706230343,-52.13617322052375
4312179,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Mato Queimado,MATO QUEIMADO,SUL,-28.24301870028582,-54.65656653077894
4312203,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Maximiliano de Almeida,MAXIMILIANO DE ALMEIDA,SUL,-27.60388057831496,-51.81545200161799
4312252,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Minas do Leão,MINAS DO LEAO,SUL,-30.07472356051982,-52.07791461595269
4312302,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Miraguaí,MIRAGUAI,SUL,-27.49042300451715,-53.74557395646003
4312351,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Montauri,MONTAURI,SUL,-28.66982696156748,-52.050188574676184
4312377,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Monte Alegre dos Campos,MONTE ALEGRE DOS CAMPOS,SUL,-28.700229940072315,-50.80508568262768
4312385,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Monte Belo do Sul,MONTE BELO DO SUL,SUL,-29.140366363700256,-51.65167487242376
4312401,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Montenegro,MONTENEGRO,SUL,-29.710093071016093,-51.50296992194828
4312427,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Mormaço,MORMACO,SUL,-28.693759369640603,-52.661877232440354
4312443,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Morrinhos do Sul,MORRINHOS DO SUL,SUL,-29.337589634091785,-49.9541994284578
4312450,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Morro Redondo,MORRO REDONDO,SUL,-31.63714885025848,-52.63774797542043
4312476,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Morro Reuter,MORRO REUTER,SUL,-29.52217140661879,-51.05143991756749
4312500,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Mostardas,MOSTARDAS,SUL,-30.85427811842443,-50.729052753349556
4312609,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Muçum,MUCUM,SUL,-29.14040343898665,-51.815582469179674
4312617,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Muitos Capões,MUITOS CAPOES,SUL,-28.38495106488681,-51.22964823063675
4312625,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Muliterno,MULITERNO,SUL,-28.326969740750773,-51.77690469775705
4312658,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Não-Me-Toque,NAO ME TOQUE,SUL,-28.459398943407994,-52.824921414548804
4312674,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Nicolau Vergueiro,NICOLAU VERGUEIRO,SUL,-28.520783812397873,-52.448366336038596
4312708,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Nonoai,NONOAI,SUL,-27.369501578479095,-52.85725072965482
4312757,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Nova Alvorada,NOVA ALVORADA,SUL,-28.70800906427983,-52.171417027384045
4312807,43,RS,Rio Grande do Sul,RIO GRANDE DO SUL,Nova Araçá,NOVA ARACA,SUL,-28.651233502243286,-51.74633041019207
