name	pathogen	test_result	epiweek	0-4	19-29	29-39	39-49	4-9	49-59	59-69	69-79	80+	9-19
Brasil	BOCA	Neg	2022-07-16	4	1	1	0	3	1	2	0	2	1
Brasil	FLUA	Neg	2022-07-16	441	45	96	87	157	57	66	59	71	53
Brasil	PARA	Pos	2022-07-16	3	0	0	0	0	0	0	0	0	1
Brasil	FLUB	Pos	2022-07-16	0	0	0	0	0	0	0	0	0	0
Brasil	PARA	Neg	2022-07-16	36	1	1	0	14	1	2	0	2	6
Brasil	VSR	Neg	2022-07-16	420	47	101	93	165	58	66	60	70	62
Brasil	META	Neg	2022-07-16	38	1	1	0	14	1	2	0	2	7
Brasil	ENTERO	Pos	2022-07-16	1	0	0	0	0	0	0	0	0	0
Brasil	ADENO	Neg	2022-07-16	25	1	1	0	7	1	2	0	2	7
Brasil	RINO	Pos	2022-07-16	11	0	0	0	5	0	0	0	1	1
Brasil	ADENO	Pos	2022-07-16	14	0	0	0	7	0	0	0	0	0
Brasil	COVS	Pos	2022-07-16	10	0	0	0	1	0	0	0	0	0
Brasil	BAC	Pos	2022-07-16	0	0	0	0	0	0	0	0	0	0
Brasil	RINO	Neg	2022-07-16	28	1	1	0	9	1	2	0	1	6
Brasil	SC2	Neg	2022-07-16	401	37	72	74	155	50	50	45	54	58
Brasil	COVS	Neg	2022-07-16	29	1	1	0	13	1	2	0	2	7
Brasil	META	Pos	2022-07-16	1	0	0	0	0	0	0	0	0	0
Brasil	SC2	Pos	2022-07-16	47	10	28	18	11	8	16	14	18	5
Brasil	BAC	Neg	2022-07-16	39	1	1	0	14	1	2	0	2	7
Brasil	ENTERO	Neg	2022-07-16	5	1	1	0	3	1	2	0	2	1
Brasil	BOCA	Pos	2022-07-23	0	0	0	0	0	0	0	0	0	0
Brasil	BAC	Pos	2022-07-23	0	0	0	0	0	0	0	0	0	0
Brasil	BOCA	Neg	2022-07-23	7	1	2	4	7	1	1	3	3	0
Brasil	COVS	Neg	2022-07-23	30	2	2	3	12	1	1	2	2	4
Brasil	META	Neg	2022-07-23	33	2	2	4	12	1	1	3	3	4
Brasil	RINO	Pos	2022-07-23	13	1	0	1	3	0	0	1	0	1
Brasil	ENTERO	Pos	2022-07-23	1	0	0	0	0	0	0	0	0	0
Brasil	FLUA	Neg	2022-07-23	371	31	78	60	149	44	48	43	75	35
Brasil	ADENO	Neg	2022-07-23	20	0	2	4	8	1	1	3	2	4
Brasil	SC2	Neg	2022-07-23	344	32	65	51	137	35	37	34	59	50
Brasil	FLUA	Pos	2022-07-23	3	6	2	2	4	0	2	1	0	18
Brasil	COVS	Pos	2022-07-23	4	0	0	1	0	0	0	1	1	0
Brasil	ENTERO	Neg	2022-07-23	6	1	2	4	7	1	1	3	3	0
Brasil	FLUB	Pos	2022-07-23	0	0	0	0	0	0	0	0	0	0
Brasil	PARA	Neg	2022-07-23	33	2	2	4	11	1	1	2	3	4
Brasil	FLUB	Neg	2022-07-23	168	21	32	26	45	18	20	23	32	18
Brasil	RINO	Neg	2022-07-23	21	1	2	3	9	1	1	2	3	3
Brasil	META	Pos	2022-07-23	1	0	0	0	0	0	0	0	0	0
Brasil	VSR	Pos	2022-07-23	23	0	0	0	2	2	0	0	0	0
Brasil	ADENO	Pos	2022-07-23	14	2	0	0	4	0	0	0	1	0
Brasil	BAC	Neg	2022-07-23	34	2	2	4	12	1	1	3	3	4
Brasil	VSR	Neg	2022-07-23	351	37	80	62	151	42	50	44	75	53
Brasil	PARA	Pos	2022-07-23	1	0	0	0	1	0	0	1	0	0
Brasil	SC2	Pos	2022-07-23	28	4	14	11	16	9	13	10	16	3
Brasil	PARA	Neg	2022-07-30	26	2	1	0	12	1	1	2	2	6
Brasil	SC2	Pos	2022-07-30	14	4	4	16	8	5	7	8	14	4
Brasil	ADENO	Pos	2022-07-30	22	0	0	0	7	1	0	0	0	0
Brasil	VSR	Neg	2022-07-30	316	24	67	64	126	42	58	40	47	68
Brasil	ADENO	Neg	2022-07-30	8	2	1	0	5	0	1	2	2	6
Brasil	ENTERO	Pos	2022-07-30	0	0	0	0	0	0	0	0	0	0
Brasil	ENTERO	Neg	2022-07-30	6	2	1	0	1	1	1	2	2	0
Brasil	PARA	Pos	2022-07-30	4	0	0	0	0	0	0	0	0	0
Brasil	FLUA	Pos	2022-07-30	4	1	0	2	8	0	0	1	0	13
Brasil	COVS	Neg	2022-07-30	27	1	0	0	12	1	1	2	2	4
Brasil	RINO	Pos	2022-07-30	8	0	0	0	1	1	0	0	0	2
Brasil	FLUB	Pos	2022-07-30	1	0	0	0	0	0	0	0	0	0
Brasil	META	Neg	2022-07-30	30	2	1	0	12	1	1	2	2	6
Brasil	BAC	Pos	2022-07-30	0	0	0	0	0	0	0	0	0	0
Brasil	FLUA	Neg	2022-07-30	331	23	67	63	119	42	58	39	47	56
Brasil	FLUB	Neg	2022-07-30	169	18	30	23	49	19	36	22	22	21
Brasil	BOCA	Pos	2022-07-30	1	0	0	0	0	0	0	0	0	0
Brasil	BAC	Neg	2022-07-30	30	2	1	0	12	1	1	2	2	6
Brasil	VSR	Pos	2022-07-30	19	0	0	1	1	0	0	0	0	1
Brasil	BOCA	Neg	2022-07-30	5	2	1	0	1	1	1	2	2	0
Brasil	SC2	Neg	2022-07-30	318	20	63	48	119	37	51	32	33	63
Brasil	RINO	Neg	2022-07-30	22	2	1	0	11	0	1	2	2	4
Brasil	META	Pos	2022-07-30	0	0	0	0	0	0	0	0	0	0
Brasil	COVS	Pos	2022-07-30	3	1	1	0	0	0	0	0	0	2
Brasil	PARA	Neg	2022-08-06	32	0	0	0	8	0	2	0	1	10
Brasil	ENTERO	Pos	2022-08-06	1	0	0	0	0	0	0	0	0	0
Brasil	BOCA	Pos	2022-08-06	0	0	0	0	0	0	0	0	0	0
Brasil	PARA	Pos	2022-08-06	6	0	0	0	1	0	0	0	0	0
Brasil	BOCA	Neg	2022-08-06	7	0	0	0	4	0	2	0	1	0
Brasil	ADENO	Neg	2022-08-06	19	0	0	0	5	0	2	0	1	9
Brasil	COVS	Neg	2022-08-06	36	0	0	0	8	0	2	0	1	10
Brasil	ENTERO	Neg	2022-08-06	6	0	0	0	4	0	2	0	1	0
Brasil	RINO	Neg	2022-08-06	19	0	0	0	5	0	2	0	1	8
Brasil	BAC	Pos	2022-08-06	0	0	0	0	0	0	0	0	0	0
Brasil	META	Neg	2022-08-06	36	0	0	0	9	0	2	0	1	10
Brasil	VSR	Pos	2022-08-06	15	0	0	0	0	0	0	0	1	0
Brasil	FLUA	Neg	2022-08-06	277	17	58	42	165	29	36	37	44	61
Brasil	FLUB	Pos	2022-08-06	0	0	0	0	0	0	0	0	0	0
Brasil	BAC	Neg	2022-08-06	38	0	0	0	9	0	2	0	1	10
Brasil	VSR	Neg	2022-08-06	263	17	63	44	173	29	36	37	43	70
Brasil	ADENO	Pos	2022-08-06	19	0	0	0	4	0	0	0	0	1
Brasil	COVS	Pos	2022-08-06	2	0	0	0	1	0	0	0	0	0
Brasil	META	Pos	2022-08-06	2	0	0	0	0	0	0	0	0	0
Brasil	SC2	Pos	2022-08-06	13	0	7	7	6	6	3	7	3	6
Brasil	FLUB	Neg	2022-08-06	138	10	28	20	48	14	19	20	23	29
Brasil	SC2	Neg	2022-08-06	261	17	56	37	164	23	33	29	41	63
Brasil	FLUA	Pos	2022-08-06	2	0	5	2	8	0	0	0	0	9
Brasil	RINO	Pos	2022-08-06	19	0	0	0	4	0	0	0	0	2
Brasil	ENTERO	Pos	2022-08-13	3	0	0	0	0	0	0	0	0	0
Brasil	FLUB	Neg	2022-08-13	156	12	28	15	77	13	12	8	16	27
Brasil	ADENO	Neg	2022-08-13	16	0	0	0	7	1	0	0	2	7
Brasil	SC2	Neg	2022-08-13	324	22	32	42	196	27	23	23	37	79
Brasil	RINO	Pos	2022-08-13	18	0	0	0	7	0	0	0	2	2
Brasil	ADENO	Pos	2022-08-13	22	0	0	0	4	0	0	0	1	1
Brasil	FLUB	Pos	2022-08-13	0	0	0	0	0	0	0	0	0	0
Brasil	RINO	Neg	2022-08-13	20	0	0	0	4	1	0	0	1	6
Brasil	ENTERO	Neg	2022-08-13	4	0	0	0	2	1	0	0	3	1
Brasil	VSR	Pos	2022-08-13	14	0	0	1	1	0	0	1	0	0
Brasil	SC2	Pos	2022-08-13	8	0	6	7	11	3	6	1	4	8
Brasil	PARA	Neg	2022-08-13	35	0	0	0	11	1	0	0	3	8
Brasil	BAC	Pos	2022-08-13	0	0	0	0	0	0	0	0	0	0
Brasil	META	Neg	2022-08-13	37	0	0	0	11	1	0	0	3	8
Brasil	PARA	Pos	2022-08-13	3	0	0	0	0	0	0	0	0	0
Brasil	META	Pos	2022-08-13	1	0	0	0	0	0	0	0	0	0
Brasil	COVS	Pos	2022-08-13	6	0	0	0	3	1	0	0	0	0
Brasil	BOCA	Neg	2022-08-13	6	0	0	0	2	1	0	0	3	1
Brasil	FLUA	Neg	2022-08-13	324	21	34	48	205	29	29	23	40	83
Brasil	FLUA	Pos	2022-08-13	8	1	4	1	5	1	0	1	1	9
Brasil	BOCA	Pos	2022-08-13	1	0	0	0	0	0	0	0	0	0
Brasil	VSR	Neg	2022-08-13	318	22	38	48	209	30	29	23	41	92
Brasil	COVS	Neg	2022-08-13	32	0	0	0	8	0	0	0	3	8
Brasil	BAC	Neg	2022-08-13	38	0	0	0	11	1	0	0	3	8
Brasil	META	Neg	2022-08-20	39	0	1	0	16	2	2	0	1	10
Brasil	RINO	Neg	2022-08-20	20	0	1	0	9	0	2	0	1	5
Brasil	BAC	Neg	2022-08-20	40	0	1	0	17	2	2	0	0	10
Brasil	ADENO	Neg	2022-08-20	23	0	0	0	12	2	2	0	1	8
Brasil	PARA	Pos	2022-08-20	4	0	0	0	0	0	0	0	0	0
Brasil	VSR	Neg	2022-08-20	324	30	37	65	200	41	36	35	36	103
Brasil	RINO	Pos	2022-08-20	20	0	0	0	8	2	0	0	0	5
Brasil	FLUA	Neg	2022-08-20	345	29	37	61	182	41	34	34	36	85
Brasil	FLUB	Neg	2022-08-20	130	18	21	18	63	16	13	8	12	23
Brasil	FLUA	Pos	2022-08-20	5	1	1	4	19	0	2	3	0	19
Brasil	SC2	Pos	2022-08-20	4	0	1	5	1	1	1	4	1	4
Brasil	META	Pos	2022-08-20	1	0	0	0	1	0	0	0	0	0
Brasil	COVS	Pos	2022-08-20	5	0	1	0	3	0	0	0	0	1
Brasil	BAC	Pos	2022-08-20	0	0	0	0	0	0	0	0	1	0
Brasil	COVS	Neg	2022-08-20	35	0	0	0	14	2	2	0	1	9
Brasil	BOCA	Pos	2022-08-20	2	0	0	0	0	0	0	0	0	0
Brasil	BOCA	Neg	2022-08-20	12	0	1	0	2	2	2	0	1	1
Brasil	PARA	Neg	2022-08-20	36	0	1	0	17	2	2	0	1	10
Brasil	VSR	Pos	2022-08-20	26	0	1	0	1	0	0	0	0	1
Brasil	ADENO	Pos	2022-08-20	17	0	1	0	5	0	0	0	0	2
Brasil	SC2	Neg	2022-08-20	342	30	36	59	199	40	35	33	35	99
Brasil	FLUB	Pos	2022-08-20	0	0	0	0	1	0	0	0	0	0
Brasil	ENTERO	Neg	2022-08-20	13	0	1	0	2	2	2	0	1	1
Brasil	ENTERO	Pos	2022-08-20	1	0	0	0	0	0	0	0	0	0
Brasil	ADENO	Pos	2022-08-27	26	0	0	0	7	0	0	0	0	0
Brasil	VSR	Neg	2022-08-27	391	35	43	72	180	57	43	48	52	115
Brasil	RINO	Neg	2022-08-27	22	0	0	0	7	3	1	1	2	6
Brasil	ADENO	Neg	2022-08-27	20	0	0	0	10	3	1	1	2	8
Brasil	FLUA	Pos	2022-08-27	7	5	3	11	21	0	3	0	2	31
Brasil	ENTERO	Pos	2022-08-27	0	0	0	0	0	0	0	0	0	0
Brasil	FLUB	Neg	2022-08-27	184	19	25	26	75	36	15	22	20	33
Brasil	META	Neg	2022-08-27	45	0	0	0	17	3	1	1	2	8
Brasil	COVS	Pos	2022-08-27	7	0	0	0	1	0	0	0	1	4
Brasil	FLUA	Neg	2022-08-27	393	30	42	61	162	57	40	48	50	84
Brasil	SC2	Neg	2022-08-27	395	31	43	71	180	52	38	42	47	112
Brasil	BAC	Pos	2022-08-27	0	0	0	0	0	0	0	0	0	0
Brasil	BOCA	Neg	2022-08-27	9	0	0	0	2	3	1	1	2	1
Brasil	BAC	Neg	2022-08-27	46	0	0	0	17	3	1	1	2	8
Brasil	META	Pos	2022-08-27	1	0	0	0	0	0	0	0	0	0
Brasil	ENTERO	Neg	2022-08-27	12	0	0	0	2	3	1	1	2	1
Brasil	RINO	Pos	2022-08-27	24	0	0	0	10	0	0	0	0	2
Brasil	PARA	Neg	2022-08-27	43	0	0	0	17	2	1	1	2	7
Brasil	BOCA	Pos	2022-08-27	3	0	0	0	0	0	0	0	0	0
Brasil	PARA	Pos	2022-08-27	3	0	0	0	0	1	0	0	0	1
Brasil	VSR	Pos	2022-08-27	9	0	2	0	3	0	0	0	0	0
Brasil	SC2	Pos	2022-08-27	3	4	2	1	2	5	6	5	5	2
Brasil	FLUB	Pos	2022-08-27	0	0	0	0	0	0	0	0	0	0
Brasil	COVS	Neg	2022-08-27	39	0	0	0	16	3	1	1	1	4
Brasil	COVS	Pos	2022-09-03	7	0	0	0	3	0	1	1	0	3
Brasil	ADENO	Neg	2022-09-03	21	2	1	0	19	0	3	3	3	11
Brasil	BOCA	Neg	2022-09-03	8	1	1	0	2	0	3	3	3	1
Brasil	RINO	Pos	2022-09-03	21	0	1	0	8	0	1	0	0	1
Brasil	META	Pos	2022-09-03	0	0	0	0	1	0	0	0	0	0
Brasil	VSR	Pos	2022-09-03	23	0	0	0	1	0	0	0	1	1
Brasil	VSR	Neg	2022-09-03	399	38	42	60	288	30	30	35	51	130
Brasil	BAC	Neg	2022-09-03	44	2	1	0	26	0	3	3	3	11
Brasil	BOCA	Pos	2022-09-03	1	0	0	0	0	0	0	0	0	0
Brasil	META	Neg	2022-09-03	44	2	1	0	25	0	3	3	3	11
Brasil	RINO	Neg	2022-09-03	23	2	0	0	18	0	2	3	3	10
Brasil	FLUA	Neg	2022-09-03	402	32	37	52	239	29	28	35	51	72
Brasil	ENTERO	Neg	2022-09-03	9	1	1	0	2	0	3	3	3	1
Brasil	PARA	Neg	2022-09-03	42	2	1	0	25	0	3	3	3	11
Brasil	FLUA	Pos	2022-09-03	20	6	5	8	50	1	2	0	1	59
Brasil	ENTERO	Pos	2022-09-03	0	0	0	0	0	0	0	0	0	0
Brasil	SC2	Pos	2022-09-03	8	4	1	1	0	0	1	0	1	0
Brasil	PARA	Pos	2022-09-03	2	0	0	0	1	0	0	0	0	0
Brasil	FLUB	Pos	2022-09-03	0	0	0	0	0	0	0	0	0	0
Brasil	FLUB	Neg	2022-09-03	198	22	21	24	101	10	23	20	29	37
Brasil	SC2	Neg	2022-09-03	411	33	41	59	287	30	30	35	51	131
Brasil	BAC	Pos	2022-09-03	0	0	0	0	0	0	0	0	0	0
Brasil	COVS	Neg	2022-09-03	37	2	1	0	23	0	2	2	3	8
Brasil	ADENO	Pos	2022-09-03	23	0	0	0	7	0	0	0	0	0
Brasil	ADENO	Pos	2022-09-10	26	0	0	0	6	0	0	0	0	2
Brasil	FLUB	Neg	2022-09-10	200	18	36	24	108	11	22	23	36	70
Brasil	BOCA	Pos	2022-09-10	2	0	0	0	0	0	0	0	0	0
Brasil	ENTERO	Neg	2022-09-10	9	2	1	0	2	0	2	1	6	4
Brasil	COVS	Neg	2022-09-10	32	2	0	0	14	0	2	1	4	17
Brasil	COVS	Pos	2022-09-10	6	0	1	0	3	0	0	0	2	3
Brasil	BAC	Neg	2022-09-10	38	2	1	0	17	0	2	1	6	20
Brasil	ENTERO	Pos	2022-09-10	0	0	0	0	0	0	0	0	0	0
Brasil	FLUA	Pos	2022-09-10	24	3	8	5	89	3	3	3	1	187
Brasil	FLUB	Pos	2022-09-10	0	0	0	0	0	0	0	0	0	0
Brasil	BOCA	Neg	2022-09-10	7	2	1	0	2	0	2	1	6	4
Brasil	RINO	Neg	2022-09-10	24	2	1	0	12	0	2	1	4	12
Brasil	FLUA	Neg	2022-09-10	403	34	61	63	214	38	38	41	77	86
Brasil	ADENO	Neg	2022-09-10	12	2	1	0	11	0	2	1	6	18
Brasil	BAC	Pos	2022-09-10	0	0	0	0	0	0	0	0	0	0
Brasil	META	Pos	2022-09-10	0	0	0	0	0	0	0	0	0	0
Brasil	SC2	Pos	2022-09-10	2	0	1	0	1	5	1	5	5	1
Brasil	VSR	Pos	2022-09-10	25	0	0	1	5	0	0	1	0	1
Brasil	PARA	Pos	2022-09-10	4	0	0	0	2	0	0	0	0	1
Brasil	VSR	Neg	2022-09-10	402	37	69	67	298	41	41	43	78	272
Brasil	META	Neg	2022-09-10	38	2	1	0	17	0	2	1	6	20
Brasil	SC2	Neg	2022-09-10	422	37	67	65	302	35	40	38	73	269
Brasil	RINO	Pos	2022-09-10	14	0	0	0	5	0	0	0	2	8
Brasil	PARA	Neg	2022-09-10	34	2	1	0	15	0	2	1	6	19
Brasil	SC2	Pos	2022-09-17	3	1	1	0	2	1	5	4	0	2
Brasil	FLUA	Pos	2022-09-17	45	10	20	21	150	8	6	6	4	160
Brasil	RINO	Neg	2022-09-17	29	0	0	0	23	0	0	0	0	12
Brasil	ADENO	Pos	2022-09-17	44	0	0	0	10	0	0	0	0	1
Brasil	BAC	Pos	2022-09-17	0	0	0	0	0	0	0	0	0	0
Brasil	ENTERO	Neg	2022-09-17	0	0	0	0	0	0	0	0	0	0
Brasil	BOCA	Pos	2022-09-17	0	0	0	0	0	0	0	0	0	0
Brasil	PARA	Neg	2022-09-17	54	1	0	0	30	0	0	0	0	15
Brasil	BAC	Neg	2022-09-17	56	1	0	0	30	0	0	0	0	15
Brasil	RINO	Pos	2022-09-17	27	1	0	0	7	0	0	0	0	3
Brasil	VSR	Neg	2022-09-17	439	45	69	91	337	33	46	59	38	252
Brasil	FLUA	Neg	2022-09-17	413	35	49	72	194	25	40	53	34	94
Brasil	PARA	Pos	2022-09-17	2	0	0	0	0	0	0	0	0	0
Brasil	BOCA	Neg	2022-09-17	0	0	0	0	0	0	0	0	0	0
Brasil	VSR	Pos	2022-09-17	19	0	0	2	7	0	0	0	0	2
Brasil	ENTERO	Pos	2022-09-17	0	0	0	0	0	0	0	0	0	0
Brasil	COVS	Neg	2022-09-17	51	1	0	0	27	0	0	0	0	13
Brasil	COVS	Pos	2022-09-17	5	0	0	0	3	0	0	0	0	2
Brasil	META	Neg	2022-09-17	56	1	0	0	30	0	0	0	0	15
Brasil	META	Pos	2022-09-17	0	0	0	0	0	0	0	0	0	0
Brasil	ADENO	Neg	2022-09-17	12	1	0	0	20	0	0	0	0	14
Brasil	FLUB	Neg	2022-09-17	212	19	27	33	117	12	17	23	10	78
Brasil	SC2	Neg	2022-09-17	452	43	68	93	342	32	41	54	38	250
Brasil	FLUB	Pos	2022-09-17	0	0	0	0	0	0	0	0	0	0
Brasil	META	Neg	2022-09-24	48	2	3	2	45	1	4	4	1	21
Brasil	BAC	Pos	2022-09-24	0	0	0	0	0	0	0	0	0	0
Brasil	PARA	Neg	2022-09-24	44	2	3	2	44	1	4	4	1	20
Brasil	VSR	Neg	2022-09-24	483	35	87	124	550	41	50	53	52	370
Brasil	COVS	Neg	2022-09-24	45	2	3	2	42	1	4	3	1	18
Brasil	FLUA	Pos	2022-09-24	91	14	29	48	290	11	10	9	9	253
Brasil	FLUA	Neg	2022-09-24	425	21	58	76	272	30	40	44	44	118
Brasil	ENTERO	Neg	2022-09-24	11	2	3	2	9	1	4	4	1	3
Brasil	BOCA	Pos	2022-09-24	1	0	0	1	0	0	0	0	0	0
Brasil	FLUB	Pos	2022-09-24	0	0	0	0	0	0	0	0	0	0
Brasil	BAC	Neg	2022-09-24	49	2	3	2	45	1	4	4	1	21
Brasil	SC2	Neg	2022-09-24	511	34	86	118	557	39	49	49	51	366
Brasil	ENTERO	Pos	2022-09-24	0	0	0	0	0	0	0	0	0	0
Brasil	META	Pos	2022-09-24	1	0	0	0	0	0	0	0	0	0
Brasil	ADENO	Neg	2022-09-24	25	2	3	2	34	1	4	4	1	19
Brasil	ADENO	Pos	2022-09-24	24	0	0	0	11	0	0	0	0	2
Brasil	FLUB	Neg	2022-09-24	256	22	37	33	204	10	22	25	18	146
Brasil	PARA	Pos	2022-09-24	5	0	0	0	1	0	0	0	0	1
Brasil	BOCA	Neg	2022-09-24	10	2	3	1	9	1	4	4	1	3
Brasil	COVS	Pos	2022-09-24	4	0	0	0	3	0	0	1	0	3
Brasil	SC2	Pos	2022-09-24	1	0	0	3	2	1	1	2	0	2
Brasil	VSR	Pos	2022-09-24	33	0	0	0	12	0	0	0	1	0
Brasil	RINO	Neg	2022-09-24	33	2	1	2	32	1	4	4	1	18
Brasil	RINO	Pos	2022-09-24	16	0	2	0	13	0	0	0	0	3
Brasil	FLUA	Pos	2022-10-01	88	7	39	44	279	19	9	12	11	188
Brasil	ADENO	Pos	2022-10-01	37	0	0	0	14	0	0	0	0	3
Brasil	PARA	Pos	2022-10-01	4	0	0	0	2	0	0	0	0	1
Brasil	RINO	Pos	2022-10-01	25	0	0	0	11	0	0	0	0	4
Brasil	FLUB	Pos	2022-10-01	0	0	0	0	0	0	0	0	0	0
Brasil	ENTERO	Neg	2022-10-01	10	2	2	1	3	3	3	2	5	2
Brasil	SC2	Pos	2022-10-01	2	2	3	3	1	0	8	1	3	3
Brasil	BOCA	Pos	2022-10-01	1	0	0	0	0	0	0	0	0	0
Brasil	ADENO	Neg	2022-10-01	35	2	2	1	36	3	3	2	5	18
Brasil	COVS	Pos	2022-10-01	7	0	0	0	2	1	0	0	0	0
Brasil	RINO	Neg	2022-10-01	47	2	2	1	39	3	3	2	5	17
Brasil	META	Pos	2022-10-01	1	0	0	0	0	0	0	0	0	0
Brasil	BAC	Neg	2022-10-01	72	2	2	1	50	3	3	2	5	21
Brasil	VSR	Pos	2022-10-01	55	0	1	0	2	0	0	0	1	0
Brasil	SC2	Neg	2022-10-01	590	41	111	126	475	64	36	48	67	303
Brasil	BOCA	Neg	2022-10-01	9	2	2	1	3	3	3	2	5	2
Brasil	VSR	Neg	2022-10-01	544	43	114	129	479	64	45	51	70	306
Brasil	BAC	Pos	2022-10-01	0	0	0	0	0	0	0	0	0	0
Brasil	ENTERO	Pos	2022-10-01	0	0	0	0	0	0	0	0	0	0
Brasil	FLUA	Neg	2022-10-01	511	36	76	85	202	45	36	39	60	118
Brasil	META	Neg	2022-10-01	71	2	2	1	50	3	3	2	5	21
Brasil	COVS	Neg	2022-10-01	65	2	2	1	48	2	3	2	5	21
Brasil	PARA	Neg	2022-10-01	68	2	2	1	48	3	3	2	5	20
Brasil	FLUB	Neg	2022-10-01	309	26	43	45	177	28	20	21	33	112
Brasil	COVS	Pos	2022-10-08	8	0	0	0	1	0	1	3	1	0
Brasil	ADENO	Pos	2022-10-08	36	0	0	0	10	0	0	0	0	2
Brasil	BAC	Neg	2022-10-08	74	2	1	0	39	3	3	3	3	20
Brasil	SC2	Pos	2022-10-08	6	1	4	2	3	2	8	0	3	5
Brasil	BAC	Pos	2022-10-08	0	0	0	0	0	0	0	0	0	0
Brasil	PARA	Pos	2022-10-08	5	0	0	0	3	1	0	0	0	1
Brasil	META	Pos	2022-10-08	4	0	0	0	1	0	0	0	0	0
Brasil	BOCA	Pos	2022-10-08	1	0	0	0	0	0	0	0	0	0
Brasil	FLUB	Pos	2022-10-08	0	0	0	0	0	0	0	0	0	0
Brasil	BOCA	Neg	2022-10-08	15	1	1	0	3	3	3	3	3	0
Brasil	VSR	Pos	2022-10-08	71	0	1	1	11	2	3	0	2	6
Brasil	COVS	Neg	2022-10-08	66	2	1	0	38	3	2	0	2	20
Brasil	META	Neg	2022-10-08	70	2	1	0	38	3	3	3	3	20
Brasil	SC2	Neg	2022-10-08	615	56	124	143	543	49	54	63	76	315
Brasil	ENTERO	Neg	2022-10-08	15	1	1	0	2	3	3	3	3	0
Brasil	FLUA	Neg	2022-10-08	512	34	84	104	283	36	53	52	72	152
Brasil	RINO	Neg	2022-10-08	44	2	0	0	26	3	3	3	3	16
Brasil	PARA	Neg	2022-10-08	69	2	1	0	36	2	3	3	3	19
Brasil	VSR	Neg	2022-10-08	551	57	128	145	539	49	59	64	78	316
Brasil	ADENO	Neg	2022-10-08	38	2	1	0	29	3	3	3	3	18
Brasil	FLUB	Neg	2022-10-08	303	44	75	54	193	23	32	31	34	140
Brasil	ENTERO	Pos	2022-10-08	1	0	0	0	1	0	0	0	0	0
Brasil	RINO	Pos	2022-10-08	30	0	1	0	13	0	0	0	0	4
Brasil	FLUA	Pos	2022-10-08	110	23	45	42	267	15	9	12	8	170
Brasil	SC2	Pos	2022-10-15	5	1	2	1	0	4	3	0	2	3
Brasil	ENTERO	Pos	2022-10-15	1	0	0	0	0	0	1	0	0	0
Brasil	FLUB	Neg	2022-10-15	251	25	59	38	129	32	31	30	37	66
Brasil	SC2	Neg	2022-10-15	518	34	105	91	303	53	46	63	69	152
Brasil	ADENO	Pos	2022-10-15	23	0	0	0	10	0	0	0	0	0
Brasil	COVS	Neg	2022-10-15	47	0	3	1	23	0	2	2	2	10
Brasil	BAC	Neg	2022-10-15	49	0	3	1	27	2	2	2	2	10
Brasil	PARA	Pos	2022-10-15	7	0	0	0	2	0	1	0	0	0
Brasil	FLUA	Pos	2022-10-15	59	5	20	27	125	8	9	14	14	82
Brasil	FLUB	Pos	2022-10-15	0	0	0	1	0	0	0	0	0	0
Brasil	COVS	Pos	2022-10-15	2	0	0	0	4	2	0	0	0	0
Brasil	ADENO	Neg	2022-10-15	26	0	3	1	17	2	2	2	2	10
Brasil	BOCA	Pos	2022-10-15	0	0	0	0	0	0	0	0	0	0
Brasil	BAC	Pos	2022-10-15	0	0	0	0	0	0	0	0	0	0
Brasil	FLUA	Neg	2022-10-15	470	30	87	66	181	49	40	50	58	73
Brasil	BOCA	Neg	2022-10-15	4	0	3	1	4	2	2	2	2	0
Brasil	PARA	Neg	2022-10-15	42	0	3	1	25	2	1	2	2	10
Brasil	META	Pos	2022-10-15	2	0	0	0	1	0	0	0	0	0
Brasil	VSR	Neg	2022-10-15	445	35	105	90	296	57	48	63	72	155
Brasil	RINO	Pos	2022-10-15	17	0	0	0	8	0	0	0	0	1
Brasil	ENTERO	Neg	2022-10-15	3	0	3	1	4	2	1	2	2	0
Brasil	RINO	Neg	2022-10-15	32	0	3	1	19	2	2	2	2	9
Brasil	META	Neg	2022-10-15	47	0	3	1	26	2	2	2	2	10
Brasil	VSR	Pos	2022-10-15	84	0	2	3	10	0	1	1	0	0
Brasil	PARA	Neg	2022-10-22	42	1	0	0	20	1	3	1	3	17
Brasil	ENTERO	Neg	2022-10-22	12	0	0	0	3	1	3	1	3	2
Brasil	RINO	Pos	2022-10-22	21	0	0	0	3	0	0	0	0	3
Brasil	COVS	Pos	2022-10-22	3	0	0	0	1	0	0	0	1	1
Brasil	SC2	Neg	2022-10-22	515	41	99	90	333	49	36	49	57	169
Brasil	VSR	Pos	2022-10-22	98	0	0	1	12	0	0	0	0	6
Brasil	FLUA	Neg	2022-10-22	470	44	81	81	250	47	36	46	55	111
Brasil	COVS	Neg	2022-10-22	49	1	0	0	21	1	3	1	2	17
Brasil	ENTERO	Pos	2022-10-22	0	0	0	0	0	0	0	0	0	0
Brasil	FLUA	Pos	2022-10-22	52	6	27	17	88	7	5	5	4	62
Brasil	BAC	Pos	2022-10-22	0	0	0	0	0	0	0	0	1	0
Brasil	META	Neg	2022-10-22	52	1	0	0	21	1	3	1	3	18
Brasil	VSR	Neg	2022-10-22	424	50	108	97	326	54	41	51	59	167
